country,year,sex,age,cases,total_annual_cases
AM,2002,m,35-44,109,511
AM,2002,m,45-54,93,511
AM,2002,m,55-64,21,511
AM,2002,m,65+,14,511
AM,2003,f,0-14,2,575
AM,2003,f,15-24,29,575
AM,2003,f,25-34,31,575
AM,2003,f,35-44,13,575
AM,2003,f,45-54,12,575
AM,2003,f,55-64,9,575
AM,2003,f,65+,3,575
AM,2003,m,0-14,12,575
AM,2003,m,15-24,120,575
AM,2003,m,25-34,98,575
AM,2003,m,35-44,75,575
AM,2003,m,45-54,104,575
AM,2003,m,55-64,49,575
AM,2003,m,65+,18,575
AM,2004,f,0-14,1,602
AM,2004,f,15-24,24,602
AM,2004,f,25-34,17,602
AM,2004,f,35-44,12,602
AM,2004,f,45-54,10,602
AM,2004,f,55-64,3,602
AM,2004,f,65+,3,602
AM,2004,m,0-14,2,602
AM,2004,m,15-24,130,602
AM,2004,m,25-34,72,602
AM,2004,m,35-44,76,602
AM,2004,m,45-54,62,602
AM,2004,m,55-64,25,602
AM,2004,m,65+,24,602
AM,2005,f,0-14,3,581
AM,2005,f,0-4,0,581
AM,2005,f,15-24,27,581
AM,2005,f,25-34,21,581
AM,2005,f,35-44,10,581
AM,2005,f,45-54,11,581
AM,2005,f,5-14,3,581
AM,2005,f,55-64,4,581
AM,2005,f,65+,7,581
AM,2005,f,unknown,0,581
AM,2005,m,0-14,3,581
AM,2005,m,0-4,1,581
AM,2005,m,15-24,170,581
AM,2005,m,25-34,104,581
AM,2005,m,35-44,83,581
AM,2005,m,45-54,84,581
AM,2005,m,5-14,2,581
AM,2005,m,55-64,30,581
AM,2005,m,65+,24,581
AM,2005,m,unknown,0,581
AM,2006,f,0-14,3,580
AM,2006,f,0-4,0,580
AM,2006,f,15-24,28,580
AM,2006,f,25-34,29,580
AM,2006,f,35-44,16,580
AM,2006,f,45-54,15,580
AM,2006,f,5-14,3,580
AM,2006,f,55-64,7,580
AM,2006,f,65+,4,580
AM,2006,f,unknown,0,580
AM,2006,m,0-14,0,580
AM,2006,m,0-4,0,580
AM,2006,m,15-24,113,580
AM,2006,m,25-34,116,580
AM,2006,m,35-44,96,580
AM,2006,m,45-54,98,580
AM,2006,m,5-14,0,580
AM,2006,m,55-64,38,580
AM,2006,m,65+,17,580
AM,2006,m,unknown,0,580
AM,2007,f,0-14,2,497
AM,2007,f,0-4,0,497
AM,2007,f,15-24,31,497
AM,2007,f,25-34,22,497
AM,2007,f,35-44,11,497
AM,2007,f,45-54,7,497
AM,2007,f,5-14,2,497
AM,2007,f,55-64,7,497
AM,2007,f,65+,7,497
AM,2007,f,unknown,0,497
AM,2007,m,0-14,1,497
AM,2007,m,0-4,0,497
AM,2007,m,15-24,81,497
AM,2007,m,25-34,87,497
AM,2007,m,35-44,100,497
AM,2007,m,45-54,92,497
AM,2007,m,5-14,1,497
AM,2007,m,55-64,29,497
AM,2007,m,65+,20,497
AM,2007,m,unknown,0,497
AM,2008,f,0-14,4,487
AM,2008,f,0-4,0,487
AM,2008,f,15-24,44,487
AM,2008,f,25-34,25,487
AM,2008,f,35-44,10,487
AM,2008,f,45-54,14,487
AM,2008,f,5-14,4,487
AM,2008,f,55-64,10,487
AM,2008,f,65+,11,487
AM,2008,f,unknown,0,487
AM,2008,m,0-14,0,487
AM,2008,m,0-4,0,487
AM,2008,m,15-24,53,487
AM,2008,m,25-34,103,487
AM,2008,m,35-44,74,487
AM,2008,m,45-54,87,487
AM,2008,m,5-14,0,487
AM,2008,m,55-64,37,487
AM,2008,m,65+,15,487
AM,2008,m,unknown,0,487
AN,1996,f,0-14,0,3
AN,1996,f,15-24,0,3
AN,1996,f,25-34,0,3
AN,1996,f,35-44,1,3
AN,1996,f,45-54,0,3
AN,1996,f,55-64,0,3
AN,1996,f,65+,0,3
AN,1996,m,0-14,0,3
AN,1996,m,15-24,0,3
AN,1996,m,25-34,0,3
AN,1996,m,35-44,0,3
AN,1996,m,45-54,1,3
AN,1996,m,55-64,1,3
AN,1996,m,65+,1,3
AN,1997,f,0-14,0,5
AN,1997,f,15-24,0,5
AN,1997,f,25-34,2,5
AN,1997,f,35-44,2,5
AN,1997,f,45-54,1,5
AN,1997,f,55-64,1,5
AN,1997,f,65+,1,5
AN,1997,m,0-14,0,5
AN,1997,m,15-24,0,5
AN,1997,m,25-34,1,5
AN,1997,m,35-44,1,5
AN,1997,m,45-54,0,5
AN,1997,m,55-64,1,5
AN,1997,m,65+,3,5
AN,1998,f,0-14,0,6
AN,1998,f,15-24,1,6
AN,1998,f,25-34,0,6
AN,1998,f,35-44,2,6
AN,1998,f,45-54,1,6
AN,1998,f,55-64,0,6
AN,1998,f,65+,0,6
AN,1998,m,0-14,0,6
AN,1998,m,15-24,0,6
AN,1998,m,25-34,0,6
AN,1998,m,35-44,0,6
AN,1998,m,45-54,0,6
AN,1998,m,55-64,1,6
AN,1998,m,65+,2,6
AN,1999,f,0-14,0,2
AN,1999,f,15-24,1,2
AN,1999,f,25-34,1,2
AN,1999,f,35-44,0,2
AN,1999,f,45-54,0,2
AN,1999,f,55-64,0,2
AN,1999,f,65+,0,2
AN,1999,m,0-14,0,2
AN,1999,m,15-24,0,2
AN,1999,m,25-34,1,2
AN,1999,m,35-44,0,2
AN,1999,m,45-54,1,2
AN,1999,m,55-64,0,2
AN,1999,m,65+,0,2
AN,2000,f,0-14,0,2
AN,2000,f,15-24,0,2
AN,2000,f,25-34,1,2
AN,2000,f,35-44,0,2
AN,2000,f,45-54,0,2
AN,2000,f,55-64,1,2
AN,2000,f,65+,0,2
AN,2000,m,0-14,0,2
AN,2000,m,15-24,0,2
AN,2000,m,25-34,1,2
AN,2000,m,35-44,2,2
AN,2000,m,45-54,0,2
AN,2000,m,55-64,0,2
AN,2000,m,65+,0,2
AN,2001,f,0-14,0,7
AN,2001,f,15-24,0,7
AN,2001,f,25-34,1,7
AN,2001,f,35-44,0,7
AN,2001,f,45-54,0,7
AN,2001,f,55-64,1,7
AN,2001,f,65+,0,7
AN,2001,m,0-14,0,7
AN,2001,m,15-24,0,7
AN,2001,m,25-34,1,7
AN,2001,m,35-44,5,7
AN,2001,m,45-54,0,7
AN,2001,m,55-64,0,7
AN,2001,m,65+,0,7
AN,2002,f,0-14,0,9
AN,2002,f,15-24,1,9
AN,2002,f,25-34,0,9
AN,2002,f,35-44,0,9
AN,2002,f,45-54,1,9
AN,2002,f,55-64,0,9
AN,2002,f,65+,1,9
AN,2002,m,0-14,0,9
AN,2002,m,15-24,1,9
AN,2002,m,25-34,1,9
AN,2002,m,35-44,3,9
AN,2002,m,45-54,2,9
AN,2002,m,55-64,3,9
AN,2002,m,65+,1,9
AN,2003,f,0-14,0,4
AN,2003,f,15-24,0,4
AN,2003,f,25-34,1,4
AN,2003,f,35-44,1,4
AN,2003,f,45-54,0,4
AN,2003,f,55-64,1,4
AN,2003,f,65+,0,4
AN,2003,m,0-14,0,4
AN,2003,m,15-24,0,4
AN,2003,m,25-34,2,4
AN,2003,m,35-44,1,4
AN,2003,m,45-54,0,4
AN,2003,m,55-64,0,4
AN,2003,m,65+,3,4
AN,2004,f,0-14,0,8
AN,2004,f,15-24,0,8
AN,2004,f,35-44,1,8
AN,2004,f,45-54,0,8
AN,2004,f,55-64,0,8
AN,2004,f,65+,0,8
AN,2004,m,0-14,1,8
AN,2004,m,15-24,1,8
AN,2004,m,25-34,0,8
AN,2004,m,35-44,4,8
AN,2004,m,45-54,3,8
AN,2004,m,55-64,0,8
AN,2004,m,65+,1,8
AN,2006,f,0-14,1,5
AN,2006,f,0-4,0,5
AN,2006,f,15-24,0,5
AN,2006,f,25-34,0,5
AN,2006,f,35-44,0,5
AN,2006,f,45-54,0,5
AN,2006,f,5-14,1,5
AN,2006,f,55-64,0,5
AN,2006,f,65+,0,5
AN,2006,m,0-14,0,5
AN,2006,m,0-4,0,5
AN,2006,m,15-24,0,5
AN,2006,m,25-34,0,5
AN,2006,m,35-44,2,5
AN,2006,m,45-54,1,5
AN,2006,m,5-14,0,5
AN,2006,m,55-64,1,5
AN,2006,m,65+,0,5
AO,1995,f,0-14,371,3804
AO,1995,f,15-24,707,3804
AO,1995,f,25-34,443,3804
AO,1995,f,35-44,264,3804
AO,1995,f,45-54,248,3804
AO,1995,f,55-64,130,3804
AO,1995,f,65+,18,3804
AO,1995,m,0-14,386,3804
AO,1995,m,15-24,724,3804
AO,1995,m,25-34,562,3804
AO,1995,m,35-44,346,3804
AO,1995,m,45-54,224,3804
AO,1995,m,55-64,155,3804
AO,1995,m,65+,14,3804
AO,1996,f,0-14,388,8016
AO,1996,f,15-24,1066,8016
AO,1996,f,25-34,963,8016
AO,1996,f,35-44,615,8016
AO,1996,f,45-54,370,8016
AO,1996,f,55-64,242,8016
AO,1996,f,65+,113,8016
AO,1996,m,0-14,360,8016
AO,1996,m,15-24,1036,8016
AO,1996,m,25-34,926,8016
AO,1996,m,35-44,1027,8016
AO,1996,m,45-54,469,8016
AO,1996,m,55-64,272,8016
AO,1996,m,65+,169,8016
AO,1997,f,0-14,431,8246
AO,1997,f,15-24,1165,8246
AO,1997,f,25-34,1007,8246
AO,1997,f,35-44,627,8246
AO,1997,f,45-54,411,8246
AO,1997,f,55-64,234,8246
AO,1997,f,65+,145,8246
AO,1997,m,0-14,419,8246
AO,1997,m,15-24,913,8246
AO,1997,m,25-34,1026,8246
AO,1997,m,35-44,819,8246
AO,1997,m,45-54,507,8246
AO,1997,m,55-64,304,8246
AO,1997,m,65+,193,8246
AO,1998,f,0-14,297,7333
AO,1998,f,15-24,1084,7333
AO,1998,f,25-34,970,7333
AO,1998,f,35-44,623,7333
AO,1998,f,45-54,319,7333
AO,1998,f,55-64,169,7333
AO,1998,f,65+,92,7333
AO,1998,m,0-14,240,7333
AO,1998,m,15-24,915,7333
AO,1998,m,25-34,950,7333
AO,1998,m,35-44,839,7333
AO,1998,m,45-54,470,7333
AO,1998,m,55-64,219,7333
AO,1998,m,65+,135,7333
AO,1999,f,0-14,459,7379
AO,1999,f,15-24,1197,7379
AO,1999,f,25-34,1157,7379
AO,1999,f,35-44,743,7379
AO,1999,f,45-54,474,7379
AO,1999,f,55-64,217,7379
AO,1999,f,65+,194,7379
AO,1999,m,0-14,391,7379
AO,1999,m,15-24,1134,7379
AO,1999,m,25-34,1237,7379
AO,1999,m,35-44,973,7379
AO,1999,m,45-54,518,7379
AO,1999,m,55-64,314,7379
AO,1999,m,65+,234,7379
AO,2000,f,0-14,247,9053
AO,2000,f,15-24,1142,9053
AO,2000,f,25-34,1091,9053
AO,2000,f,35-44,844,9053
AO,2000,f,45-54,417,9053
AO,2000,f,55-64,200,9053
AO,2000,f,65+,120,9053
AO,2000,m,0-14,186,9053
AO,2000,m,15-24,999,9053
AO,2000,m,25-34,1003,9053
AO,2000,m,35-44,912,9053
AO,2000,m,45-54,482,9053
AO,2000,m,55-64,312,9053
AO,2000,m,65+,194,9053
AO,2001,f,0-14,279,11923
AO,2001,f,15-24,993,11923
AO,2001,f,25-34,869,11923
AO,2001,f,35-44,647,11923
AO,2001,f,45-54,323,11923
AO,2001,f,55-64,200,11923
AO,2001,f,65+,182,11923
AO,2001,m,0-14,230,11923
AO,2001,m,15-24,892,11923
AO,2001,m,25-34,752,11923
AO,2001,m,35-44,648,11923
AO,2001,m,45-54,420,11923
AO,2001,m,55-64,197,11923
AO,2001,m,65+,173,11923
AO,2002,f,0-14,640,18087
AO,2002,f,15-24,2610,18087
AO,2002,f,25-34,2208,18087
AO,2002,f,35-44,1600,18087
AO,2002,f,45-54,972,18087
AO,2002,f,55-64,533,18087
AO,2002,f,65+,305,18087
AO,2002,m,0-14,435,18087
AO,2002,m,15-24,2223,18087
AO,2002,m,25-34,2292,18087
AO,2002,m,35-44,1915,18087
AO,2002,m,45-54,1187,18087
AO,2002,m,55-64,624,18087
AO,2002,m,65+,444,18087
AO,2003,f,0-14,591,18971
AO,2003,f,15-24,3078,18971
AO,2003,f,25-34,2641,18971
AO,2003,f,35-44,1747,18971
AO,2003,f,45-54,1157,18971
AO,2003,f,55-64,395,18971
AO,2003,f,65+,129,18971
AO,2003,m,0-14,409,18971
AO,2003,m,15-24,2355,18971
AO,2003,m,25-34,2598,18971
AO,2003,m,35-44,1908,18971
AO,2003,m,45-54,1090,18971
AO,2003,m,55-64,512,18971
AO,2003,m,65+,361,18971
AO,2004,f,0-14,733,20301
AO,2004,f,15-24,3198,20301
AO,2004,f,25-34,2772,20301
AO,2004,f,35-44,1854,20301
AO,2004,f,45-54,1029,20301
AO,2004,f,55-64,505,20301
AO,2004,f,65+,269,20301
AO,2004,m,0-14,554,20301
AO,2004,m,15-24,2684,20301
AO,2004,m,25-34,2659,20301
AO,2004,m,35-44,1998,20301
AO,2004,m,45-54,1196,20301
AO,2004,m,55-64,561,20301
AO,2004,m,65+,321,20301
AO,2005,f,0-14,704,20410
AO,2005,f,15-24,2926,20410
AO,2005,f,25-34,2682,20410
AO,2005,f,35-44,1797,20410
AO,2005,f,45-54,1138,20410
AO,2005,f,55-64,581,20410
AO,2005,f,65+,417,20410
AO,2005,m,0-14,520,20410
AO,2005,m,15-24,2549,20410
AO,2005,m,25-34,2797,20410
AO,2005,m,35-44,1918,20410
AO,2005,m,45-54,1255,20410
AO,2005,m,55-64,665,20410
AO,2005,m,65+,461,20410
AO,2006,f,0-14,689,21499
AO,2006,f,15-24,2851,21499
AO,2006,f,25-34,2892,21499
AO,2006,f,35-44,1990,21499
AO,2006,f,45-54,1223,21499
AO,2006,f,55-64,583,21499
AO,2006,f,65+,314,21499
AO,2006,m,0-14,540,21499
AO,2006,m,15-24,2632,21499
AO,2006,m,25-34,3049,21499
AO,2006,m,35-44,2182,21499
AO,2006,m,45-54,1397,21499
AO,2006,m,55-64,729,21499
AO,2006,m,65+,428,21499
AO,2007,f,0-14,703,21422
AO,2007,f,15-24,2943,21422
AO,2007,f,25-34,2721,21422
AO,2007,f,35-44,1812,21422
AO,2007,f,45-54,1041,21422
AO,2007,f,55-64,554,21422
AO,2007,f,65+,367,21422
AO,2007,m,0-14,484,21422
AO,2007,m,15-24,2824,21422
AO,2007,m,25-34,3197,21422
AO,2007,m,35-44,2255,21422
AO,2007,m,45-54,1357,21422
AO,2007,m,55-64,699,21422
AO,2007,m,65+,465,21422
AO,2008,f,0-14,512,22562
AO,2008,f,15-24,3199,22562
AO,2008,f,25-34,2786,22562
AO,2008,f,35-44,2082,22562
AO,2008,f,45-54,1209,22562
AO,2008,f,55-64,556,22562
AO,2008,f,65+,337,22562
AO,2008,f,unknown,0,22562
AO,2008,m,0-14,367,22562
AO,2008,m,15-24,2970,22562
AO,2008,m,25-34,3493,22562
AO,2008,m,35-44,2418,22562
AO,2008,m,45-54,1480,22562
AO,2008,m,55-64,733,22562
AO,2008,m,65+,420,22562
AO,2008,m,unknown,0,22562
AR,1996,f,0-14,107,5787
AR,1996,f,15-24,643,5787
AR,1996,f,25-34,591,5787
AR,1996,f,35-44,528,5787
AR,1996,f,45-54,546,5787
AR,1996,f,55-64,520,5787
AR,1996,f,65+,463,5787
AR,1996,m,0-14,113,5787
AR,1996,m,15-24,611,5787
AR,1996,m,25-34,535,5787
AR,1996,m,35-44,338,5787
AR,1996,m,45-54,276,5787
AR,1996,m,55-64,230,5787
AR,1996,m,65+,286,5787
AR,1997,f,0-14,133,5307
AR,1997,f,15-24,566,5307
AR,1997,f,25-34,511,5307
AR,1997,f,35-44,336,5307
AR,1997,f,45-54,240,5307
AR,1997,f,55-64,199,5307
AR,1997,f,65+,234,5307
AR,1997,m,0-14,96,5307
AR,1997,m,15-24,580,5307
AR,1997,m,25-34,600,5307
AR,1997,m,35-44,523,5307
AR,1997,m,45-54,489,5307
AR,1997,m,55-64,417,5307
AR,1997,m,65+,393,5307
AR,1998,f,0-14,94,5186
AR,1998,f,15-24,558,5186
AR,1998,f,25-34,498,5186
AR,1998,f,35-44,271,5186
AR,1998,f,45-54,229,5186
AR,1998,f,55-64,207,5186
AR,1998,f,65+,276,5186
AR,1998,m,0-14,84,5186
AR,1998,m,15-24,578,5186
AR,1998,m,25-34,571,5186
AR,1998,m,35-44,463,5186
AR,1998,m,45-54,476,5186
AR,1998,m,55-64,387,5186
AR,1998,m,65+,370,5186
AR,1999,f,0-14,108,4830
AR,1999,f,15-24,502,4830
AR,1999,f,25-34,442,4830
AR,1999,f,35-44,292,4830
AR,1999,f,45-54,210,4830
AR,1999,f,55-64,177,4830
AR,1999,f,65+,249,4830
AR,1999,m,0-14,90,4830
AR,1999,m,15-24,490,4830
AR,1999,m,25-34,546,4830
AR,1999,m,35-44,435,4830
AR,1999,m,45-54,464,4830
AR,1999,m,55-64,384,4830
AR,1999,m,65+,380,4830
AR,2000,f,0-14,121,4749
AR,2000,f,15-24,544,4749
AR,2000,f,25-34,479,4749
AR,2000,f,35-44,262,4749
AR,2000,f,45-54,230,4749
AR,2000,f,55-64,179,4749
AR,2000,f,65+,216,4749
AR,2000,m,0-14,97,4749
AR,2000,m,15-24,278,4749
AR,2000,m,25-34,594,4749
AR,2000,m,35-44,402,4749
AR,2000,m,45-54,419,4749
AR,2000,m,55-64,368,4749
AR,2000,m,65+,330,4749
AR,2001,f,0-14,85,5595
AR,2001,f,15-24,674,5595
AR,2001,f,25-34,561,5595
AR,2001,f,35-44,303,5595
AR,2001,f,45-54,242,5595
AR,2001,f,55-64,215,5595
AR,2001,f,65+,249,5595
AR,2001,m,0-14,78,5595
AR,2001,m,15-24,682,5595
AR,2001,m,25-34,611,5595
AR,2001,m,35-44,495,5595
AR,2001,m,45-54,471,5595
AR,2001,m,55-64,404,5595
AR,2001,m,65+,436,5595
AR,2002,f,0-14,117,5498
AR,2002,f,15-24,622,5498
AR,2002,f,25-34,580,5498
AR,2002,f,35-44,301,5498
AR,2002,f,45-54,237,5498
AR,2002,f,55-64,203,5498
AR,2002,f,65+,255,5498
AR,2002,m,0-14,70,5498
AR,2002,m,15-24,612,5498
AR,2002,m,25-34,658,5498
AR,2002,m,35-44,463,5498
AR,2002,m,45-54,477,5498
AR,2002,m,55-64,389,5498
AR,2002,m,65+,399,5498
AR,2003,f,0-14,99,4961
AR,2003,f,15-24,516,4961
AR,2003,f,25-34,513,4961
AR,2003,f,35-44,294,4961
AR,2003,f,45-54,241,4961
AR,2003,f,55-64,192,4961
AR,2003,f,65+,231,4961
AR,2003,m,0-14,89,4961
AR,2003,m,15-24,574,4961
AR,2003,m,25-34,565,4961
AR,2003,m,35-44,413,4961
AR,2003,m,45-54,461,4961
AR,2003,m,55-64,366,4961
AR,2003,m,65+,405,4961
AR,2004,f,0-14,98,4760
AR,2004,f,15-24,519,4760
AR,2004,f,25-34,477,4760
AR,2004,f,35-44,271,4760
AR,2004,f,45-54,237,4760
AR,2004,f,55-64,169,4760
AR,2004,f,65+,237,4760
AR,2004,m,0-14,64,4760
AR,2004,m,15-24,588,4760
AR,2004,m,25-34,543,4760
AR,2004,m,35-44,399,4760
AR,2004,m,45-54,387,4760
AR,2004,m,55-64,332,4760
AR,2004,m,65+,345,4760
AR,2005,f,0-14,90,4709
AR,2005,f,15-24,530,4709
AR,2005,f,25-34,474,4709
AR,2005,f,35-44,290,4709
AR,2005,f,45-54,198,4709
AR,2005,f,55-64,169,4709
AR,2005,f,65+,240,4709
AR,2005,m,0-14,64,4709
AR,2005,m,15-24,621,4709
AR,2005,m,25-34,530,4709
AR,2005,m,35-44,358,4709
AR,2005,m,45-54,384,4709
AR,2005,m,55-64,340,4709
AR,2005,m,65+,348,4709
AR,2006,f,0-14,74,4834
AR,2006,f,0-4,18,4834
AR,2006,f,15-24,438,4834
AR,2006,f,25-34,437,4834
AR,2006,f,35-44,235,4834
AR,2006,f,45-54,197,4834
AR,2006,f,5-14,56,4834
AR,2006,f,55-64,173,4834
AR,2006,f,65+,213,4834
AR,2006,m,0-14,67,4834
AR,2006,m,0-4,19,4834
AR,2006,m,15-24,519,4834
AR,2006,m,25-34,484,4834
AR,2006,m,35-44,360,4834
AR,2006,m,45-54,351,4834
AR,2006,m,5-14,48,4834
AR,2006,m,55-64,346,4834
AR,2006,m,65+,321,4834
AR,2007,f,0-14,70,4985
AR,2007,f,0-4,14,4985
AR,2007,f,15-24,558,4985
AR,2007,f,25-34,500,4985
AR,2007,f,35-44,246,4985
AR,2007,f,45-54,217,4985
AR,2007,f,5-14,56,4985
AR,2007,f,55-64,172,4985
AR,2007,f,65+,246,4985
AR,2007,m,0-14,77,4985
AR,2007,m,0-4,14,4985
AR,2007,m,15-24,656,4985
AR,2007,m,25-34,623,4985
AR,2007,m,35-44,401,4985
AR,2007,m,45-54,415,4985
AR,2007,m,5-14,63,4985
AR,2007,m,55-64,389,4985
AR,2007,m,65+,324,4985
AR,2008,f,0-14,66,4758
AR,2008,f,0-4,5,4758
AR,2008,f,15-24,536,4758
AR,2008,f,25-34,506,4758
AR,2008,f,35-44,252,4758
AR,2008,f,45-54,221,4758
AR,2008,f,5-14,61,4758
AR,2008,f,55-64,157,4758
AR,2008,f,65+,204,4758
AR,2008,f,unknown,8,4758
AR,2008,m,0-14,69,4758
AR,2008,m,0-4,11,4758
AR,2008,m,15-24,633,4758
AR,2008,m,25-34,611,4758
AR,2008,m,35-44,390,4758
AR,2008,m,45-54,416,4758
AR,2008,m,5-14,58,4758
AR,2008,m,55-64,364,4758
AR,2008,m,65+,295,4758
AR,2008,m,unknown,30,4758
AS,1997,f,0-14,0,6
AS,1997,f,15-24,0,6
AS,1997,f,25-34,0,6
AS,1997,f,35-44,0,6
AS,1997,f,45-54,1,6
AS,1997,f,55-64,0,6
AS,1997,f,65+,0,6
AS,1997,m,0-14,1,6
AS,1997,m,15-24,0,6
AS,1997,m,25-34,0,6
AS,1997,m,35-44,1,6
AS,1997,m,45-54,1,6
AS,1997,m,55-64,1,6
AS,1997,m,65+,1,6
AS,2000,f,45-54,1,2
AS,2000,m,45-54,1,2
AS,2000,m,55-64,1,2
AS,2001,f,35-44,1,2
AS,2001,f,55-64,1,2
AS,2002,m,55-64,1,1
AS,2003,f,45-54,1,2
AS,2003,m,55-64,1,2
AS,2004,f,45-54,1,2
AS,2004,m,55-64,2,2
AS,2005,f,25-34,1,3
AS,2005,f,45-54,2,3
AS,2006,f,25-34,1,3
AS,2006,f,45-54,2,3
AT,1995,f,0-14,6,467
AT,1995,f,15-24,22,467
AT,1995,f,25-34,52,467
AT,1995,f,35-44,32,467
AT,1995,f,45-54,21,467
AT,1995,f,55-64,18,467
AT,1995,f,65+,59,467
AT,1995,m,0-14,4,467
AT,1995,m,15-24,37,467
AT,1995,m,25-34,95,467
AT,1995,m,35-44,82,467
AT,1995,m,45-54,89,467
AT,1995,m,55-64,71,467
AT,1995,m,65+,73,467
AT,1997,f,0-14,33,434
AT,1997,f,15-24,41,434
AT,1997,f,25-34,93,434
AT,1997,f,35-44,62,434
AT,1997,f,45-54,52,434
AT,1997,f,55-64,52,434
AT,1997,f,65+,172,434
AT,1997,m,0-14,24,434
AT,1997,m,15-24,59,434
AT,1997,m,25-34,117,434
AT,1997,m,35-44,170,434
AT,1997,m,45-54,168,434
AT,1997,m,55-64,122,434
AT,1997,m,65+,185,434
AT,1999,f,0-14,0,323
AT,1999,f,15-24,10,323
AT,1999,f,25-34,16,323
AT,1999,f,35-44,18,323
AT,1999,f,45-54,6,323
AT,1999,f,55-64,2,323
AT,1999,f,65+,26,323
AT,1999,m,0-14,0,323
AT,1999,m,15-24,13,323
AT,1999,m,25-34,40,323
AT,1999,m,35-44,54,323
AT,1999,m,45-54,52,323
AT,1999,m,55-64,37,323
AT,1999,m,65+,49,323
AT,2000,f,0-14,1,324
AT,2000,f,15-24,11,324
AT,2000,f,25-34,22,324
AT,2000,f,35-44,12,324
AT,2000,f,45-54,11,324
AT,2000,f,55-64,6,324
AT,2000,f,65+,22,324
AT,2000,m,0-14,1,324
AT,2000,m,15-24,17,324
AT,2000,m,25-34,30,324
AT,2000,m,35-44,59,324
AT,2000,m,45-54,42,324
AT,2000,m,55-64,23,324
AT,2000,m,65+,41,324
AT,2001,f,0-14,1,262
AT,2001,f,15-24,8,262
AT,2001,f,25-34,13,262
AT,2001,f,35-44,15,262
AT,2001,f,45-54,4,262
AT,2001,f,55-64,6,262
AT,2001,f,65+,18,262
AT,2001,m,0-14,1,262
AT,2001,m,15-24,15,262
AT,2001,m,25-34,27,262
AT,2001,m,35-44,39,262
AT,2001,m,45-54,37,262
AT,2001,m,55-64,37,262
AT,2001,m,65+,27,262
AT,2002,f,0-14,0,220
AT,2002,f,15-24,8,220
AT,2002,f,25-34,13,220
AT,2002,f,35-44,7,220
AT,2002,f,45-54,5,220
AT,2002,f,55-64,7,220
AT,2002,f,65+,21,220
AT,2002,m,0-14,1,220
AT,2002,m,15-24,8,220
AT,2002,m,25-34,14,220
AT,2002,m,35-44,32,220
AT,2002,m,45-54,43,220
AT,2002,m,55-64,20,220
AT,2002,m,65+,25,220
AT,2003,f,0-14,2,269
AT,2003,f,15-24,10,269
AT,2003,f,25-34,25,269
AT,2003,f,35-44,12,269
AT,2003,f,45-54,7,269
AT,2003,f,55-64,4,269
AT,2003,f,65+,12,269
AT,2003,m,0-14,0,269
AT,2003,m,15-24,19,269
AT,2003,m,25-34,31,269
AT,2003,m,35-44,37,269
AT,2003,m,45-54,43,269
AT,2003,m,55-64,19,269
AT,2003,m,65+,28,269
AT,2004,f,0-14,0,216
AT,2004,f,15-24,12,216
AT,2004,f,25-34,15,216
AT,2004,f,35-44,9,216
AT,2004,f,45-54,3,216
AT,2004,f,55-64,3,216
AT,2004,f,65+,16,216
AT,2004,m,0-14,1,216
AT,2004,m,15-24,19,216
AT,2004,m,25-34,19,216
AT,2004,m,35-44,38,216
AT,2004,m,45-54,27,216
AT,2004,m,55-64,24,216
AT,2004,m,65+,21,216
AT,2005,f,0-14,0,234
AT,2005,f,0-4,0,234
AT,2005,f,15-24,13,234
AT,2005,f,25-34,11,234
AT,2005,f,35-44,8,234
AT,2005,f,45-54,3,234
AT,2005,f,5-14,0,234
AT,2005,f,55-64,5,234
AT,2005,f,65+,10,234
AT,2005,f,unknown,0,234
AT,2005,m,0-14,1,234
AT,2005,m,0-4,1,234
AT,2005,m,15-24,32,234
AT,2005,m,25-34,23,234
AT,2005,m,35-44,22,234
AT,2005,m,45-54,41,234
AT,2005,m,5-14,0,234
AT,2005,m,55-64,24,234
AT,2005,m,65+,30,234
AT,2005,m,unknown,0,234
AT,2006,f,0-14,2,213
AT,2006,f,0-4,1,213
AT,2006,f,15-24,12,213
AT,2006,f,25-34,12,213
AT,2006,f,35-44,16,213
AT,2006,f,45-54,5,213
AT,2006,f,5-14,1,213
AT,2006,f,55-64,3,213
AT,2006,f,65+,15,213
AT,2006,f,unknown,0,213
AT,2006,m,0-14,1,213
AT,2006,m,0-4,0,213
AT,2006,m,15-24,9,213
AT,2006,m,25-34,25,213
AT,2006,m,35-44,36,213
AT,2006,m,45-54,39,213
AT,2006,m,5-14,1,213
AT,2006,m,55-64,19,213
AT,2006,m,65+,19,213
AT,2006,m,unknown,0,213
AT,2007,f,0-14,2,189
AT,2007,f,0-4,1,189
AT,2007,f,15-24,10,189
AT,2007,f,25-34,14,189
AT,2007,f,35-44,7,189
AT,2007,f,45-54,11,189
AT,2007,f,5-14,1,189
AT,2007,f,55-64,2,189
AT,2007,f,65+,19,189
AT,2007,m,0-14,1,189
AT,2007,m,15-24,12,189
AT,2007,m,25-34,15,189
AT,2007,m,35-44,27,189
AT,2007,m,45-54,26,189
AT,2007,m,5-14,1,189
AT,2007,m,55-64,18,189
AT,2007,m,65+,25,189
AU,1997,f,0-14,0,226
AU,1997,f,15-24,10,226
AU,1997,f,25-34,15,226
AU,1997,f,35-44,9,226
AU,1997,f,45-54,5,226
